content_hash,kept_source_file,duplicate_source_file,reason
d034ff7978ad216ad740e80b35b08bb1f00703c6349276b9064085ac054c030b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/ueberweisung2022_89878877_20240612110113.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/ueberweisung2022_89878877_20240612110113.pdf,Same file hash.
e72164a24c0fbec381a6971650e6af226615cbb038503e25bd2cc0e9fe1bbcad,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/3.0.2_920_v6.2_20240101_gebuehrenordnung_pq_kep.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/12_Liability_Overview/3.0.2_920_v6.2_20240101_gebuehrenordnung_pq_kep.pdf,Same file hash.
4fdd249214d253dd0704b1ff07115c3e986cefcac8251ca7b527f6a10a5a99b1,00_INBOX - Входящи - Eingang/Accounting_Organized/12_Liability_Overview/KD.-NR.550980 OP-Liste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/12_Liability_Overview/KD.-NR.550980 OP-Liste__copy2.pdf,Same file hash.
edba112472643409095029293f1e4381781c9fe278367ea1b450fe78229d07ac,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 01-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 01-2024.pdf,Same file hash.
cabb33af4b5620f23ead3c2bd3f6a2bb8cd0e7160624d5e1bb893e0e05bfff28,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 02-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 02-2024.pdf,Same file hash.
23212ae439a2aa0c1c20a4a38b33efbe65eb63e16cb44c8bab74248136213433,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 03-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 03-2024.pdf,Same file hash.
a67bd1d53f0177b0c15afba814373c8fd7bb541b3a40a1c97fc0e580bee5a446,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 04-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 04-2023.pdf,Same file hash.
86310ffac008dc6f0347533c9c8fc1031e732d83af84b79b742eb53552a2016d,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 04-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 04-2024.pdf,Same file hash.
db20cdf4fb97c58e023ac2d4b70ecd7367adafaaccd83f942d96d21d11814d88,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 05-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 05-2023.pdf,Same file hash.
e783aab610870cff901768652118b5c1d25a767506ea39d3485046a0d4d99c21,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 06-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 06-2023.pdf,Same file hash.
60f33aa5390e33c7a976c075651d5ff4a6995ba85028b147c24ca085c1c6d12e,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 07-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 07-2023.pdf,Same file hash.
6ae91a8397186d0baaf18e0c7d9ed6581075af894209fb7dce0da95ed891690d,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 08-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 08-2023.pdf,Same file hash.
1b2bf14d8cdfd7fc840dc1da7544b7a798c35a5d86fbdd50572aed4950d3de79,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 09-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 09-2023.pdf,Same file hash.
5f590a84e7f3931856607fcdc54990ac63e5db5fe436c69ee26e551df786016b,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 10-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 10-2023.pdf,Same file hash.
ba9d5d13d0ae6f53459cfdcfe64c4cc6d7292409f378e79d19785bc9641c88d9,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 11-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 11-2023.pdf,Same file hash.
e6e9a641560b3ed84131cb9f0d32b0450c03b44982eaa02796d8afe9daf465d4,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 12-2023.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/8. Lohnabrechnungen aller Mitarbeiter__copy2.zip::8. Lohnabrechnungen aller Mitarbeiter/Entgeltabrechnungen 12-2023.pdf,Same file hash.
f92946ff6f976da51f038b27155e8c4c7fb45307b1ce261389cbafe7b0991bf5,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::02-2022 #9109.pdf,Same file hash.
4456f44e009eedfd92fec9b88317f3b94b63b4b014ee4c5defab176db4ae7962,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::02-2022 #9120.pdf,Same file hash.
231e88e93984f9b184e6894179153dd7aa7d9243c5b6d8791bdd42edd3d90d6e,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::04-2022 #9109.pdf,Same file hash.
1fd9ab706c338213982931b232725c29bc0cece8ddaac4bf94c710d62aaf8f98,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::04-2022 #9120.pdf,Same file hash.
d4a8df1067e8ab86aa55e483caa484c5d9e710d8ef6cce84ce8b31ab89d25f03,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/06-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::06-2022 #9120.pdf,Same file hash.
6814f7790eda4d78e36f3c724e2468b1059bced99ba164cfdd241ecbe31e919d,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::06-2022 #9109.pdf,Same file hash.
24bdee9c57942b9a1b4fb5f6f4d2dde8c8bcfd341f04f11b166e8aff19976f0c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::07-2022 #9120.pdf,Same file hash.
51741be67187330c46e66b808594f097fbe26df07457b52a327d8aff8af51fee,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::07-2022 #9109.pdf,Same file hash.
3434aa6c285cc7c95f84b5e7a4d2a517552e0c15c5a957f9ed18b43a22549e9a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::10-2022 #9109.pdf,Same file hash.
8e64dd6b20de0e55ea9a5d32240106c9549cc2fbc90c87f9d1821e45f6a27098,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::10-2022 #9120.pdf,Same file hash.
356246439f03beb59fee3b7cc18de906f8978ffebcb9c118964421855e016384,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::12-2022 #9109.pdf,Same file hash.
a6246ddecc7cd34046321aead0e3f41b9b6841dc5e8ef9014c3bf0d97edfe906,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/12-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::12-2022 #9120.pdf,Same file hash.
ce7b254bc127aae3c09c3c64cb41a822615a423367cb621f32e88957e05a3cf8,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/01-2023 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::01-2023 #9120.pdf,Same file hash.
e577f843c3d556c668fe1ea250d79def4b2c0c2961265305e126bf609775a406,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2023 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::02-2023 #9109.pdf,Same file hash.
af334ef38f23064faaf1811536ec6a4a27c5734c734ec80e5a16eb22c54e0b24,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/03-2023 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow.zip::03-2023 #9120.pdf,Same file hash.
f92946ff6f976da51f038b27155e8c4c7fb45307b1ce261389cbafe7b0991bf5,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::02-2022 #9109.pdf,Same file hash.
4456f44e009eedfd92fec9b88317f3b94b63b4b014ee4c5defab176db4ae7962,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::02-2022 #9120.pdf,Same file hash.
231e88e93984f9b184e6894179153dd7aa7d9243c5b6d8791bdd42edd3d90d6e,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::04-2022 #9109.pdf,Same file hash.
1fd9ab706c338213982931b232725c29bc0cece8ddaac4bf94c710d62aaf8f98,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::04-2022 #9120.pdf,Same file hash.
d4a8df1067e8ab86aa55e483caa484c5d9e710d8ef6cce84ce8b31ab89d25f03,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/06-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::06-2022 #9120.pdf,Same file hash.
6814f7790eda4d78e36f3c724e2468b1059bced99ba164cfdd241ecbe31e919d,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::06-2022 #9109.pdf,Same file hash.
24bdee9c57942b9a1b4fb5f6f4d2dde8c8bcfd341f04f11b166e8aff19976f0c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::07-2022 #9120.pdf,Same file hash.
51741be67187330c46e66b808594f097fbe26df07457b52a327d8aff8af51fee,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::07-2022 #9109.pdf,Same file hash.
3434aa6c285cc7c95f84b5e7a4d2a517552e0c15c5a957f9ed18b43a22549e9a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::10-2022 #9109.pdf,Same file hash.
8e64dd6b20de0e55ea9a5d32240106c9549cc2fbc90c87f9d1821e45f6a27098,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::10-2022 #9120.pdf,Same file hash.
356246439f03beb59fee3b7cc18de906f8978ffebcb9c118964421855e016384,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::12-2022 #9109.pdf,Same file hash.
a6246ddecc7cd34046321aead0e3f41b9b6841dc5e8ef9014c3bf0d97edfe906,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/12-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::12-2022 #9120.pdf,Same file hash.
ce7b254bc127aae3c09c3c64cb41a822615a423367cb621f32e88957e05a3cf8,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/01-2023 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::01-2023 #9120.pdf,Same file hash.
e577f843c3d556c668fe1ea250d79def4b2c0c2961265305e126bf609775a406,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2023 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::02-2023 #9109.pdf,Same file hash.
af334ef38f23064faaf1811536ec6a4a27c5734c734ec80e5a16eb22c54e0b24,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/03-2023 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy2.zip::03-2023 #9120.pdf,Same file hash.
f92946ff6f976da51f038b27155e8c4c7fb45307b1ce261389cbafe7b0991bf5,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::02-2022 #9109.pdf,Same file hash.
4456f44e009eedfd92fec9b88317f3b94b63b4b014ee4c5defab176db4ae7962,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::02-2022 #9120.pdf,Same file hash.
231e88e93984f9b184e6894179153dd7aa7d9243c5b6d8791bdd42edd3d90d6e,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::04-2022 #9109.pdf,Same file hash.
1fd9ab706c338213982931b232725c29bc0cece8ddaac4bf94c710d62aaf8f98,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::04-2022 #9120.pdf,Same file hash.
d4a8df1067e8ab86aa55e483caa484c5d9e710d8ef6cce84ce8b31ab89d25f03,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/06-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::06-2022 #9120.pdf,Same file hash.
6814f7790eda4d78e36f3c724e2468b1059bced99ba164cfdd241ecbe31e919d,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::06-2022 #9109.pdf,Same file hash.
24bdee9c57942b9a1b4fb5f6f4d2dde8c8bcfd341f04f11b166e8aff19976f0c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::07-2022 #9120.pdf,Same file hash.
51741be67187330c46e66b808594f097fbe26df07457b52a327d8aff8af51fee,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::07-2022 #9109.pdf,Same file hash.
3434aa6c285cc7c95f84b5e7a4d2a517552e0c15c5a957f9ed18b43a22549e9a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::10-2022 #9109.pdf,Same file hash.
8e64dd6b20de0e55ea9a5d32240106c9549cc2fbc90c87f9d1821e45f6a27098,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::10-2022 #9120.pdf,Same file hash.
356246439f03beb59fee3b7cc18de906f8978ffebcb9c118964421855e016384,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::12-2022 #9109.pdf,Same file hash.
a6246ddecc7cd34046321aead0e3f41b9b6841dc5e8ef9014c3bf0d97edfe906,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/12-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::12-2022 #9120.pdf,Same file hash.
ce7b254bc127aae3c09c3c64cb41a822615a423367cb621f32e88957e05a3cf8,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/01-2023 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/bankstatementsfrom2022untilnow__copy3.zip::01-2023 #9120.pdf,Same file hash.
